NO,Scale,Lon,Lat,Eco,flux,Observed temperature,T,LAI,SWC,SOC,MAT,TT
973,Monthly,114.33,29.83,Forest,351.3690751,12.95999361,4,0.61,0.145469892,1.24,17.89104613,5M
974,Monthly,111.9,41.8,Grassland,545.7399089,18.44332682,5,0.18,0.094159735,1.2,4.711572739,2M
975,Monthly,116.4,25.7,Forest,1034.092056,21.94499341,6,3.08625,0.105345354,1.12,19.07051979,5M
976,Monthly,114.33,29.83,Cropland,472.8538501,18.90999347,5,0.5975,0.239862556,1.24,17.89104613,5M
977,Monthly,122.24,46.6,Cropland,473.9905928,23.16590247,6,2.805,0.230717203,2.09,5.044730626,3M
978,Monthly,117.6,26.32,Forest,358.1503214,8.7899937,3,3.925,0.063861333,1.24,18.52788822,5M
980,Monthly,119.58,30.32,Forest,694.092176,14.36999358,5,4.8975,0.105729848,3.07,13.89999359,5M
981,Monthly,126.6,45.7,Cropland,463.5482314,22.59999339,6,0.519166667,0.181892484,1.95,5.209467464,3M
982,Monthly,121.78,29.8,Forest,474.5214856,9.979993675,3,3.306,0.05179709,3.07,16.39630932,5M
983,Monthly,103.5,29.67,Forest,379.2429798,15.09499356,5,1.9325,0.063398816,1.16,18.52999348,5M
984,Monthly,118.7,32.18,Forest,411.3876246,4.229993802,2,0.52875,NaN,0.98,16.39104616,5M
985,Monthly,128,42.06,Forest,363.5573121,16.55999353,5,7.645,0.254557401,1.59,-1.762637643,1M
986,Monthly,109.75,26.83,Forest,470.7874287,20.39999344,6,2.015,0.126571738,1.8,17.33946719,5M
987,Monthly,120.43,30.42,Forest,365.2621364,4.439993797,2,0.83,0.127103535,1.12,17.79104613,5M
988,Monthly,127.57,45.33,Forest,1038.759752,21.19874342,6,6.8034375,0.163130656,0.74,2.748941203,2M
989,Monthly,119.42,30.14,Forest,366.5454545,10.24090276,4,2.555,0.089600008,3.07,14.72367778,5M
990,Monthly,125.55,44.2,Cropland,1038.323561,20.31999345,6,0.9325,0.219759735,1.95,6.371572701,3M
991,Monthly,105.63,34.62,Grassland,394.4247256,2.479993841,2,0.2625,0.073892578,0.65,9.213151585,3M
992,Monthly,119.4,30.23,Forest,478.3007782,23.66272064,6,3.98375,0.083706882,1.12,16.19473038,5M
993,Monthly,128.65,48.13,Forest,940.4585353,12.05999363,4,2.87625,0.204857936,0.83,1.508414915,2M
994,Monthly,127.3,45.23,Forest,548.3238297,14.11499359,5,2.82625,0.151358776,0.82,3.962625387,2M
995,Monthly,120.5,50.83,Forest,371.515104,8.118630079,3,3.105,0.132893321,0.74,-3.96684812,1M
996,Monthly,100.2,34.45,Grassland,388.9260818,5.269993779,3,0.9725,0.093120917,3.02,-2.634216571,1M
997,Monthly,109,36,Forest,515.9139489,12.15999362,4,0.676666667,0.065584674,0.41,9.945256832,3M
998,Monthly,108.17,34.5,Cropland,404.3078455,13.3449936,5,0.3375,0.082780004,1.12,13.45367781,5M
999,Monthly,119.58,30.32,Forest,540.881528,24.58999335,6,6.936666667,0.080102154,3.07,13.89999359,5M
1000,Monthly,126.1,46.43,Cropland,442.9371062,15.28999355,5,0.1575,0.186374366,2.44,4.438941166,2M
1001,Monthly,108.07,34.27,Cropland,372.8638254,20.36999344,6,0.8175,0.107210658,1.12,14.3142041,5M
1002,Monthly,106.2,29.8,Forest,1967.05349,11.09999365,4,2.11,0.128562234,1.12,17.3231514,5M
1003,Monthly,119.65,30.23,Forest,591.9235178,24.26999335,6,3.17,0.065614671,1.12,17.10262509,5M
1004,Monthly,109.23,23.08,Forest,718.5220759,13.19277435,5,4.131568628,0.164867184,0.98,21.04683553,6M
1005,Monthly,109.23,23.08,Forest,823.2970769,16.82044807,5,3.295,0.089607626,0.98,21.04683553,6M
1006,Monthly,103.1,32.75,Forest,752.510693,2.479993841,2,0.48,0.082044094,3.02,-1.251585023,1M
1007,Monthly,102.6,29.24,Forest,441.4679859,1.569993862,2,0.9725,0.068632208,0.74,7.444204256,3M
1008,Monthly,120.5,50.83,Forest,377.0821636,15.73726627,5,1.505,0.256663759,0.74,-3.96684812,1M
1009,Monthly,113.83,34.56,Cropland,522.7745678,16.89399352,5,0.462666667,0.049541089,0.6,15.34630934,5M
1010,Monthly,112.03,36.73,Forest,385.7092474,4.884993787,2,1.5275,0.06461474,0.74,4.767362211,2M
1011,Monthly,118.72,32.21,Cropland,490.3368788,5.786660434,3,0.394166667,0.046885382,1.12,16.49946721,5M
1012,Monthly,108.5,36,Cropland,380.3146992,14.48590266,5,4.3975,0.057681033,0.65,8.091572663,3M
1013,Monthly,108.9,18.8,Forest,714.2904,22.2999934,6,6.98625,0.673485876,1.24,19.26894083,5M
1014,Monthly,125.33,44.12,Cropland,631.8549018,16.48874353,5,1.639375,0.116939892,1.95,6.537888487,3M
1015,Monthly,129.98,46.38,Cropland,445.0836546,21.32499342,6,4.15,0.124422047,1.26,4.22894117,2M
1016,Monthly,118.72,32.21,Cropland,503.6566778,18.0749935,5,0.79625,0.049377626,1.12,16.49946721,5M
1017,Monthly,122.25,53.4,Forest,519.7385088,-0.390006095,1,0.4975,0.056696314,0.74,-4.614216527,1M
1018,Monthly,114.03,31.49,Forest,383.5446163,13.4599936,5,0.2525,0.079752468,1.12,16.77630931,5M
1019,Monthly,103.8,30.68,Cropland,383.85882,12.84999361,4,1.3425,0.089042656,1.12,16.70104615,5M
1020,Monthly,119.7,30.45,Forest,383.9522499,-1.740006065,1,1.1975,0.071947943,1.8,11.89946731,4M
1021,Monthly,111.94,33.55,Forest,466.8409824,12.25499362,4,3.023333334,0.069844317,0.7,10.63946734,4M
1022,Monthly,108.87,34.6,Cropland,842.0527566,2.98999383,2,0.345,0.049553501,1.15,15.06578303,5M
1023,Monthly,114.33,29.83,Forest,385.292394,19.34999346,5,0.763333333,0.254601968,1.24,17.89104613,5M
1024,Monthly,121.78,29.8,Forest,677.8948744,14.83399357,5,3.741333333,0.06049179,3.07,16.39630932,5M
1025,Monthly,118.16,26.67,Forest,421.5256254,15.22999356,5,3.1525,0.055054802,1.24,19.48999346,5M
1026,Monthly,108.9,18.8,Forest,409.0183364,21.77499341,6,7.45875,0.554903567,1.24,19.26894083,5M
1027,Monthly,111.13,31.9,Forest,529.6907541,0.189993893,2,1.571666667,0.058396865,1.45,11.9257831,4M
1028,Monthly,117.29,31.15,Forest,387.8309646,11.24999365,4,0.42,0.211596206,1.12,17.0863093,5M
1029,Monthly,107.85,35.65,Cropland,595.9083955,14.03499358,5,0.419166667,0.05872128,0.65,11.05946733,4M
1030,Monthly,126.1,46.43,Cropland,464.4391867,16.15999354,5,2.2,0.226769656,2.44,4.438941166,2M
1031,Monthly,120.12,49.35,Grassland,538.9779917,11.45999364,4,0.27625,0.095476823,1.65,-0.861585032,1M
1032,Monthly,117,36.75,Forest,452.4187673,16.37999353,5,0.331666667,0.037187396,0.6,15.43788829,5M
1033,Monthly,127.57,45.33,Forest,805.9858632,13.3237436,5,3.94375,0.139863165,0.74,2.748941203,2M
1034,Monthly,119.97,30.08,Forest,391.360666,7.329993733,3,2.4225,0.078329143,1.12,18.08420402,5M
1035,Monthly,110.33,38.8,Grassland,391.9473678,20.00999345,6,0.353333333,0.089839267,0.4,9.07788843,3M
1036,Monthly,116.2,43.92,Grassland,392.0294667,18.72999348,5,0.1125,0.111371842,1.28,3.29788856,2M
1037,Monthly,108.37,25.3,Forest,554.3565251,6.238175575,3,1.2975,0.06274686,1.2,16.55683563,5M
1038,Monthly,120,33.68,Forest,393.56928,4.161811985,2,0.353333333,0.108559082,0.6,15.27209882,5M
1039,Monthly,107.27,37.74,Grassland,424.8545688,8.483175525,3,0.0975,0.083446256,0.4,8.408414761,3M
1040,Monthly,118.71,32.21,Cropland,394.2,2.98999383,2,0.3525,0.069067784,1.12,16.49946721,5M
1041,Monthly,111.93,31.97,Forest,484.1709465,16.97666018,5,2.357777778,0.203237156,1.45,16.38630932,5M
1042,Monthly,111.13,31.9,Forest,766.6013374,23.64499337,6,5.84125,0.078158847,1.45,11.9257831,4M
1043,Monthly,108,34.28,Cropland,395.6959692,24.07999336,6,1.956666667,0.107204555,1.12,14.35051989,5M
1044,Monthly,116.25,39.53,Forest,437.1250063,-2.306672719,1,0.0675,0.035822867,0.6,13.62578307,5M
1045,Monthly,113.29,28.22,Cropland,397.1199999,8.299993711,3,0.41,0.094127272,1.12,18.19157244,5M
1046,Monthly,121.78,29.8,Forest,583.2007983,6.043993762,3,2.8655,0.051640479,3.07,16.39630932,5M
1047,Monthly,111.9,41.79,Grassland,643.3344,19.64249346,5,0.661666667,0.10401628,1.2,4.711572739,2M
1048,Monthly,105.18,31.25,Forest,588.2833414,16.16999354,5,0.6825,0.146227688,0.75,17.40420403,5M
1049,Monthly,120.12,30.35,Forest,397.6298554,11.68499364,4,0.775,0.104960518,1.12,17.85473034,5M
1050,Monthly,124.42,50.72,Forest,399.217283,-0.060006102,1,0.206666667,0.057757594,0.74,-1.692637645,1M
1051,Monthly,119.7,30.23,Cropland,400.1042961,0.379993888,2,2.963333333,0.073663227,3.07,17.10262509,5M
1052,Monthly,104.58,27.58,Forest,400.1691341,8.739993701,3,2.055,0.062048133,1.16,12.36051994,4M
1053,Monthly,115.07,26.75,Forest,400.6081152,15.90999354,5,1.645,0.108651541,1.12,19.39157241,5M
1054,Monthly,119.42,25.58,Forest,1365.814825,23.94499336,6,0.66875,NaN,0.98,21.13525658,6M
1055,Monthly,120.43,30.42,Forest,400.7974745,6.629993748,3,0.873333333,0.088354403,1.12,17.79104613,5M
1056,Monthly,118.15,27.05,Forest,932.6338381,22.47999339,6,3.5625,0.090672374,1.24,18.03262507,5M
1057,Monthly,120,33.68,Forest,454.1184,8.623175522,3,0.7875,0.144084169,0.6,15.27209882,5M
1058,Monthly,103.26,29.54,Forest,556.7888938,13.87999359,5,3.57,0.076363344,0.74,13.58525675,5M
1059,Monthly,119.21,30.1,Forest,431.8547167,21.63666008,6,3.4325,0.08996885,1.8,14.157362,5M
1060,Monthly,120.15,30.23,Cropland,508.9722222,7.339993732,3,1.945,0.394852996,0,17.94736192,5M
1061,Monthly,120.15,30.23,Cropland,511,6.499993751,3,1.733333333,0.391261727,0,17.94736192,5M
1062,Monthly,100.2,25.7,Cropland,402.02998,16.26999353,5,2.445,NaN,0,11.91788837,4M
1063,Monthly,108.06,34.26,Cropland,402.37308,20.36999344,6,0.8175,0.107210658,1.12,14.3142041,5M
1064,Monthly,109.88,27.05,Forest,504.0449338,16.19999353,5,4.27,0.110309398,1.16,13.93104622,5M
1065,Monthly,111.13,31.9,Forest,443.9796291,6.074993761,3,2.94,0.05488954,1.45,11.9257831,4M
1066,Monthly,120.75,33.03,Forest,539.5693558,4.379993799,2,0.133333333,0.463828753,0.46,15.35736197,5M
1067,Monthly,110.1,21.3,Forest,635.5948349,18.33999349,5,0.765,0.111755632,2.25,23.65999337,6M
1068,Monthly,106.88,21.88,Forest,490.718424,16.69453898,5,2.345,NaN,1,20.12578292,6M
1069,Monthly,114.33,29.83,Forest,403.654887,15.21999356,5,0.42,0.233883176,1.24,17.89104613,5M
1070,Monthly,109.88,27.05,Forest,407.4482736,9.109993693,3,3.925,0.068340494,1.16,13.93104622,5M
1071,Monthly,126.6,45.7,Cropland,783.5725696,23.23332671,6,1.0025,0.248244852,1.95,5.209467464,3M
1072,Monthly,128.47,42.4,Forest,508.8970691,13.0999936,5,2.5025,0.134874216,0.74,3.543678028,2M
1073,Monthly,116.7,43.63,Grassland,405.06678,14.61999357,5,0.24,0.063690464,0.4,2.406309632,2M
1074,Monthly,127.2,49.22,Forest,406.3226276,1.329993867,2,0.176666667,0.074365503,0.74,0.237888628,2M
1075,Monthly,109.25,36.73,Forest,469.0626797,9.1890846,3,0.277083334,0.065470947,0.65,9.355783161,3M
1076,Monthly,120.3,45.1,Grassland,450.4081985,17.98999349,5,1.373333333,0.136374563,1.37,3.199467509,2M
1077,Monthly,121.51,50.83,Forest,407.2934756,7.589993727,3,1.915,0.087508038,0.74,-5.010005992,1M
1078,Monthly,115.41,38.81,Cropland,607.2002959,6.929993742,3,0.1875,0.06621436,0.63,13.51578307,5M
1079,Monthly,117.98,26.8,Forest,561.5041565,9.494993684,3,3.52,0.101753514,1.12,19.5847303,5M
1080,Monthly,117.43,26.19,Forest,736.9751455,16.88499352,5,4.72125,0.09179797,1.24,20.35999344,6M
1081,Monthly,109.53,36.43,Forest,455.2733509,8.33999371,3,0.146666667,0.058769072,0.65,8.696309492,3M
1082,Monthly,119.65,30.23,Forest,555.5995895,22.95999338,6,3.25,0.23881039,1.12,17.10262509,5M
1083,Monthly,113.1,28.18,Cropland,409.861818,24.57999335,6,0.5125,0.11945948,1.12,18.32104612,5M
1084,Monthly,116,41.9,Grassland,410.2988126,13.2199936,5,0.1975,0.09145952,1.28,2.743678046,2M
1085,Monthly,109,36,Forest,649.0947658,11.54999364,4,0.9325,0.086373404,0.41,9.945256832,3M
1086,Monthly,111.5,33.45,Forest,488.8987855,18.20999349,5,4.5775,0.067802508,1.06,13.86578306,5M
1087,Monthly,116.7,43.63,Grassland,412.2524487,12.54999362,4,0.465,0.117854137,0.4,2.406309632,2M
1088,Monthly,120.58,31.58,Cropland,413.2960036,16.11999354,5,0.74,0.404533267,1.2,17.03420404,5M
1089,Monthly,106.88,21.88,Forest,446.5879461,13.97226631,5,2.09,NaN,1,20.12578292,6M
1090,Monthly,103.5,29.67,Forest,451.3085424,16.02999354,5,1.705,0.061719556,1.16,18.52999348,5M
1091,Monthly,116.7,43.63,Grassland,414.3106505,18.99999347,5,0.593333333,0.160059439,0.4,2.406309632,2M
1092,Monthly,126.6,45.7,Cropland,545.5639803,21.98666007,6,0.966666666,0.162360479,1.95,5.209467464,3M
1093,Monthly,117.6,26.32,Forest,416.1143365,13.99999358,5,4.295,0.070599377,1.24,18.52788822,5M
1094,Monthly,127.3,45.23,Forest,629.5640763,14.59999357,5,1.4375,0.25862176,0.82,3.962625387,2M
1095,Monthly,127.57,45.33,Forest,829.9931537,18.64124348,5,5.60875,0.249896844,0.74,2.748941203,2M
1096,Monthly,105.62,32.61,Forest,418.2639777,9.379993687,3,1.105,0.040885369,0.4,12.91841466,4M
1097,Monthly,118.15,27.05,Forest,883.5985554,17.33099351,5,2.898666667,0.153576661,1.24,18.03262507,5M
1098,Monthly,127.53,45.38,Forest,584.899958,12.05999362,4,2.7415,0.260727409,0.74,2.748941203,2M
1099,Monthly,127.73,43.91,Forest,626.064025,13.12666027,5,2.705833333,0.116291639,0.74,3.036309618,2M
1100,Monthly,107.85,35.65,Cropland,589.5764441,16.08499354,5,0.985625,0.081246929,0.65,11.05946733,4M
1101,Monthly,127.53,45.38,Forest,420.1881869,-5.660005977,1,0.1875,0.06705565,0.74,2.748941203,2M
1102,Monthly,116.72,40.11,Forest,541.8458182,3.069993828,2,0.215,0.035393827,0.6,12.6463094,4M
1103,Monthly,117.36,26.19,Forest,552.1583367,14.07332692,5,4.7625,0.064656933,1.24,19.3178882,5M
1104,Monthly,119.42,30.14,Forest,421.5272728,16.35226626,5,2.795,0.103725562,3.07,14.72367778,5M
1105,Monthly,114.03,31.49,Forest,421.8986995,4.889993787,2,0.263333333,0.061854862,1.12,16.77630931,5M
1106,Monthly,118.17,26.67,Forest,561.9685308,14.29999358,5,3.06625,0.066396232,1.24,19.48999346,5M
1107,Monthly,119.7,30.45,Forest,423.5653535,0.429993887,2,1.333333333,0.11032842,1.8,11.89946731,4M
1108,Monthly,108.9,18.8,Forest,485.4811909,21.97499341,6,6.51625,0.60216415,1.24,19.26894083,5M
1109,Monthly,119.66,25.96,Forest,625.4137688,12.74999361,4,0.47,NaN,0.4,20.5889408,6M
1110,Monthly,108.9,18.8,Forest,431.2834691,15.97499354,5,6.21625,0.616669238,1.24,19.26894083,5M
1111,Monthly,100.2,25.7,Cropland,426.4942874,17.38999351,5,2.625,NaN,0,11.91788837,4M
1112,Monthly,108.85,37,Grassland,788.722195,19.79999345,5,0.88,0.059244423,0.65,8.44841476,3M
1113,Monthly,111.78,33.33,Forest,427.5172794,17.30999351,5,1.976666667,0.073301667,0.98,14.57473041,5M
1114,Monthly,109.14,36.92,Cropland,597.9881549,18.15999349,5,0.7175,0.064046688,0.65,8.256835817,3M
1115,Monthly,108.9,18.8,Forest,494.8750964,22.4049934,6,7.056666667,0.560097098,1.24,19.26894083,5M
1116,Monthly,106.75,34.23,Forest,491.4090893,11.78999363,4,5.8875,0.067232691,0.98,6.59736217,3M
1117,Monthly,122.28,53.39,Forest,547.1106976,14.49999357,5,6.7175,0.22342097,0.74,-4.614216527,1M
1118,Monthly,107,37.52,Grassland,428.9504131,22.77999339,6,0.203333333,0.076239929,0.46,8.518414759,3M
1119,Monthly,104.58,27.58,Forest,429.8117126,3.469993819,2,1.0775,0.068771631,1.16,12.36051994,4M
1120,Monthly,119.43,30.33,Forest,1032.655568,14.32332691,5,2.751111111,0.05174086,3.07,13.2299936,5M
1121,Monthly,103.7,30.45,Cropland,430.4690428,7.699993724,3,0.63,0.071428766,1.12,16.88841457,5M
1122,Monthly,106.34,29.78,Forest,507.4815844,8.303327044,3,1.2575,0.056558416,1.16,18.77157242,5M
1123,Monthly,115.07,26.75,Forest,432.086089,21.16999342,6,2.45,0.252191514,1.12,19.39157241,5M
1124,Monthly,110,19.73,Cropland,602.1581602,18.82999348,5,1.3775,0.620354354,1.17,24.52894072,6M
1125,Monthly,112.13,36.62,Forest,1228.695067,19.72749345,5,6.35484375,0.099561851,0.51,7.211572683,3M
1126,Monthly,117.47,26.18,Forest,435.1968,11.32726637,4,4.536666667,0.111776472,1.24,20.35999344,6M
1127,Monthly,105.47,31.27,Grassland,1610.113962,22.1699934,6,1.36,0.155459136,0.75,17.37525667,5M
1128,Monthly,127.57,45.33,Cropland,438.29346,5.839993766,3,0.486666667,0.083742395,0.74,2.748941203,2M
1129,Monthly,126.63,47.87,Cropland,686.4448884,23.05999338,6,5.555,0.19590241,1.95,2.362099107,2M
1130,Monthly,109.62,34.45,Cropland,438.0320047,21.93999341,6,0.9225,0.06766054,1.12,16.27420406,5M
1131,Monthly,113.03,28.1,Forest,439.7001408,11.02999365,4,0.3175,0.100580037,1.12,18.1768356,5M
1132,Monthly,109.9,19.88,Cropland,601.6425466,19.60590255,5,1.245,0.557119385,2.25,24.61683545,6M
1133,Monthly,117.73,26.51,Forest,441.1419667,19.71181164,5,5.05,0.099715429,1,19.65104609,5M
1134,Monthly,114.6,27.67,Forest,494.5841338,8.729993701,3,2.77,0.170888666,1.24,16.00683564,5M
1135,Monthly,112.86,29.53,Forest,443.1287347,5.279993778,3,0.355,0.17289865,1.12,18.01894086,5M
1136,Monthly,116.7,43.6,Grassland,944.6339714,18.84332681,5,0.8625,0.263603156,0.5,1.928941222,2M
1137,Monthly,109.32,36.86,Forest,543.6782551,20.06999345,6,0.88,0.056591475,0.65,9.275256847,3M
1138,Monthly,124.65,52.52,Forest,443.7020592,-1.320006074,1,0.333333333,0.050166298,0.74,-3.387900765,1M
1139,Monthly,116.7,43.63,Grassland,443.8809065,15.58999355,5,0.315,0.121048665,0.4,2.406309632,2M
1140,Monthly,112.47,35.02,Forest,759.2514554,16.0071364,5,0.982857143,0.075450087,0.36,14.7078883,5M
1141,Monthly,109.12,36.83,Forest,607.6104192,15.67999355,5,0.285,0.052174345,0.65,8.851572646,3M
1142,Monthly,127.57,45.33,Forest,563.4621773,3.902493809,2,0.93875,0.105782543,0.74,2.748941203,2M
1143,Monthly,107.27,37.74,Grassland,478.6458394,16.27090262,5,0.0575,0.085225281,0.4,8.408414761,3M
1144,Monthly,119.4,30.23,Forest,544.7700655,21.50476614,6,4.3775,0.100321996,1.12,16.19473038,5M
1145,Monthly,109.88,27.05,Forest,624.980448,17.01999352,5,3.4,0.115347059,1.16,13.93104622,5M
1146,Monthly,115.83,28.76,Cropland,469.4814849,21.03999343,6,1.6725,0.498830378,1.24,18.94525663,5M
1147,Monthly,119.43,30.33,Forest,1684.999424,15.48999355,5,2.853333333,0.081409771,3.07,13.2299936,5M
1148,Monthly,114.6,27.67,Forest,594.4996426,11.35499364,4,2.82125,0.163030169,1.24,16.00683564,5M
1149,Monthly,119.38,50.17,Grassland,450.2054131,17.7799935,5,0.6625,0.141682953,1.65,-0.511058724,1M
1150,Monthly,121.51,50.83,Forest,518.0326471,6.379993754,3,1.52125,0.174205274,0.74,-5.010005992,1M
1151,Monthly,117.36,26.19,Forest,757.0103269,21.69332675,6,5.076666667,0.070888016,1.24,19.3178882,5M
1152,Monthly,105.47,31.27,Grassland,1939.424341,21.37999342,6,0.8625,0.104482824,0.75,17.37525667,5M
1153,Monthly,107.49,37.83,Grassland,607.9105368,23.18499338,6,0.3225,0.090407299,0.46,8.990520011,3M
1154,Monthly,118.17,26.67,Forest,591.860474,14.19999358,5,3.2125,0.064231394,1.24,19.48999346,5M
1155,Monthly,119.42,25.58,Forest,766.4894179,20.46999344,6,0.5009375,NaN,0.98,21.13525658,6M
1157,Monthly,105.63,34.62,Forest,453.6832032,-3.30000603,1,0.13,0.059227571,0.65,9.213151585,3M
1158,Monthly,129.08,46.88,Forest,1383.236267,17.01749352,5,6.544166667,0.096800757,0.74,0.10052021,2M
1159,Monthly,110,19.73,Cropland,454.8109306,19.96999345,5,1.4475,0.585891902,1.17,24.52894072,6M
1160,Monthly,109,36,Forest,656.7870269,19.36999346,5,3.6075,0.065906361,0.41,9.945256832,3M
1161,Monthly,109.75,26.83,Forest,547.3748573,23.38999337,6,2.42,0.100993279,1.8,17.33946719,5M
1162,Monthly,116.25,39.53,Forest,555.0123158,4.886660454,2,0.2075,0.035749867,0.6,13.62578307,5M
1163,Monthly,116.4,25.7,Forest,1022.783121,24.56499335,6,3.85,0.081416019,1.12,19.07051979,5M
1164,Monthly,108.87,34.6,Cropland,630.6855115,1.744993857,2,0.335,0.053503516,1.15,15.06578303,5M
1165,Monthly,117.43,26.19,Forest,893.711713,22.3299934,6,4.748333334,0.104308754,1.24,20.35999344,6M
1166,Monthly,109.62,34.45,Cropland,457.9366272,17.11999351,5,0.455,0.063924953,1.12,16.27420406,5M
1167,Monthly,112.46,30.53,Cropland,1078.056518,24.76499334,6,1.9,0.55106017,1.12,17.30736193,5M
1168,Monthly,118.86,32.16,Cropland,457.9741175,11.66999364,4,0.4175,NaN,0,16.52946721,5M
1169,Monthly,119.42,30.14,Forest,458.1818181,14.79908447,5,2.716666667,0.080175678,3.07,14.72367778,5M
1170,Monthly,110,19.73,Cropland,635.9973131,23.33999337,6,1.4425,0.65067178,1.17,24.52894072,6M
1171,Monthly,103.1,32.75,Forest,922.1591677,-0.925006083,1,0.58875,0.078623543,3.02,-1.251585023,1M
1172,Monthly,127.57,45.33,Forest,1220.434015,19.92499345,5,6.18375,0.096552872,0.74,2.748941203,2M
1173,Monthly,109.23,23.08,Forest,698.5015008,13.84090268,5,2.94,0.078910161,0.98,21.04683553,6M
1174,Monthly,108.5,36,Cropland,459.7646054,18.38272076,5,6.4125,0.053354879,0.65,8.091572663,3M
1175,Monthly,109.88,27.05,Forest,645.663649,19.08999347,5,4.7275,0.160022513,1.16,13.93104622,5M
1176,Monthly,122.53,43.73,Cropland,858.5091718,17.71090259,5,0.119545455,0.069877187,0.41,7.367362153,3M
1177,Monthly,109.9,19.88,Cropland,655.5199104,18.11726622,5,0.9925,0.547210543,2.25,24.61683545,6M
1178,Monthly,106.75,34.23,Forest,506.9765203,6.779993745,3,2.6725,0.06838543,0.98,6.59736217,3M
1179,Monthly,85.82,44.28,Cropland,779.8020251,17.6899935,5,0.61,0.060652275,1.15,8.81367791,3M
1180,Monthly,128.86,47.18,Forest,600.4209921,11.10999365,4,4.14625,0.166002982,0.74,1.563678072,2M
1181,Monthly,110.2,39.5,Grassland,614.952,22.80999339,6,0.17,0.067632209,0.5,8.826835804,3M
1182,Monthly,121.51,50.53,Forest,835.7541708,17.38499351,5,5.45875,0.377354354,1.95,-4.013163909,1M
1183,Monthly,117.29,31.15,Forest,465.6609881,23.70999337,6,2.165,0.153540984,1.12,17.0863093,5M
1184,Monthly,110,19.73,Cropland,758.4243486,22.62332673,6,1.650833333,0.600000024,1.17,24.52894072,6M
1185,Monthly,128.9,47.08,Forest,468.76334,1.879993854,2,1.096666667,0.058225479,0.74,0.793678089,2M
1186,Monthly,118.3,37.25,Forest,468.8166989,5.999993762,3,0.195,0.068620533,0.6,14.3242041,5M
1187,Monthly,105.63,34.62,Cropland,656.7699974,8.699993702,3,0.7375,0.066310927,0.65,9.213151585,3M
1188,Monthly,108.37,25.3,Forest,572.8539647,8.758175519,3,1.335,0.060684941,1.2,16.55683563,5M
1189,Monthly,126.7,45.6,Cropland,868.7435557,23.64249337,6,1.428125,0.200676006,1.95,5.116835887,3M
